time,mag_max,event_count,mag_mean,mag_sum,longitude_mean,latitude_mean,depth_mean,time_diff_float_mean,time_diff_float_std,depth_std,latitude_std,longitude_std,mag_scatter,weight_richter,weight_Mw
25/08/1973,2.99,3,2.806666667,8.42,-118.6787778,34.5431111,9.363333333,39790.82333,30629.54258,5.825464216,1.469131508,1.96445659,0.22898326,1.00E-06,2
26/08/1973,2.75,2,2.71,5.42,-116.4391667,34.13658335,3.27,50263.68,24778.90252,3.860803025,0.322558567,0.156270599,0.056568542,1.00E-06,1
28/08/1973,2.32,1,2.32,2.32,-116.7796667,33.4991667,5.21,69440.34,36177.56175,1,0.191144875,0.49804005,0.151632796,1.00E-06,1
30/08/1973,3.04,4,2.68,10.72,-116.81425,33.48304165,4.5,54871.0625,87474.02708,3,0.555285599,1.474556767,0.398329847,1.00E-05,2
02/09/1973,2.31,3,2.22,6.66,-117.6158334,33.8713889,5.983333333,75531.87,113168.2748,1.105094264,0.345797454,1.047019261,0.130766968,1.00E-06,1
03/09/1973,2.65,1,2.65,2.65,-116.8448333,34.0068333,6,64629.06,85880.1618,6.255363322,0.226933459,0.968928001,0.28812212,1.00E-06,1
04/09/1973,3.53,2,3.215,6.43,-120.01425,34.41408335,14.065,55809.575,58592.04876,11.40563238,0.108069463,0.89083674,0.445477272,1.00E-05,2
06/09/1973,2.83,1,2.83,2.83,-118.7161667,35.3338333,6,156493.95,42453.71316,5.778338945,0.456883398,1.406040358,0.323696009,1.00E-06,1
07/09/1973,3.1,4,2.74,10.96,-117.5564584,34.064625,6.06,27583.07,34384.54536,2.964692227,0.631290366,1.663642167,0.262805378,1.00E-05,2
08/09/1973,2.11,1,2.11,2.11,-119.3463333,34.4366667,6,46541.6,66473.27199,3.31423138,1.044810054,1.323362582,0.580709462,1.00E-06,1
11/09/1973,4.2,2,3.115,6.23,-118.6750834,36.025,7.915,138481.36,162739.4519,4.36284884,2.285369117,0.302523828,1.534421715,0.0001,3
12/09/1973,2.46,1,2.46,2.46,-118.3625,34.272,0.19,106964.37,92784.09444,6.091118462,1.550499914,0.670942026,0.952298675,1.00E-06,1
13/09/1973,3.19,5,2.614,13.07,-118.2440333,34.51423336,13.544,21763.782,22828.73699,7.819388083,0.815630711,1.039360225,0.370175634,1.00E-05,2
14/09/1973,2.43,1,2.43,2.43,-116.711,33.9626667,6,69168.87,20197.3224,7.307804914,1.032215863,1.122246643,0.583186423,1.00E-06,1
15/09/1973,4.1,5,2.786,13.93,-117.7323333,34.7269,8.806,22148.726,17565.90781,6.796221744,1.248801015,1.205133061,0.796197212,0.0001,3
17/09/1973,4.2,3,2.956666667,8.87,-118.9843889,35.92483333,2.316666667,58519.28,35817.84919,2.480208325,2.323854458,2.91428967,1.106541158,0.0001,3
18/09/1973,3.7,1,3.7,3.7,-118.953,37.272,5,37035.89,27341.52805,2.91349294,1.729224447,2.19902077,0.753070479,1.00E-05,2
19/09/1973,3.35,6,2.65,15.9,-117.9389445,34.59291667,8.37,22616.53833,18865.20691,3.346777555,1.134594436,1.48375187,0.3995998,1.00E-05,2
20/09/1973,2.95,2,2.55,5.1,-117.4716667,33.9655,12.01,37518.175,6475.648547,8.49942351,0.711820779,1.513915619,0.565685425,1.00E-06,2
22/09/1973,3,1,3,3,-116.383,33.483,8,172799.82,37981.94227,5.981304074,1.451832291,1.305705089,0.645396004,1.00E-06,2
23/09/1973,2.48,1,2.48,2.48,-116.6033333,33.472,5.75,12941.78,53735.08913,4.722244356,1.821838046,1.201599825,0.685251294,1.00E-06,1
25/09/1973,3.6,4,2.805,11.22,-117.8620833,35.42075,7.705,56499.225,85241.38285,2.204124921,2.561849558,0.993389296,0.764961873,1.00E-05,2
26/09/1973,2.9,3,2.566666667,7.7,-117.976,34.1963889,4.886666667,24337.34,19212.44101,1.215414881,0.431309592,1.074103353,0.288675135,1.00E-06,1
27/09/1973,3.32,2,2.97,5.94,-117.64525,34.00175,5.33,44065.69,39605.12152,2.84256926,0.436874187,1.242975917,0.494974747,1.00E-05,2
28/09/1973,2.49,2,2.33,4.66,-117.4743334,34.66433335,3.805,47795.4,8466.967309,3.104198769,1.025069154,0.103001911,0.22627417,1.00E-06,1
29/09/1973,2.54,2,2.52,5.04,-114.74925,35.72233335,5.5,45183.81,50186.87551,0.707106781,3.372427918,2.332391718,0.028284271,1.00E-06,1
30/09/1973,2.86,4,2.545,10.18,-117.965875,34.42891665,3.2825,13589.5075,16342.27349,2.153978876,0.32431872,0.707260958,0.332114438,1.00E-06,1
02/10/1973,3.83,3,2.933333333,8.8,-116.5526667,36.0373889,4.003333333,68026.75667,83107.33281,3.458328112,2.342955684,1.359751705,0.776938436,1.00E-05,2
04/10/1973,2.11,1,2.11,2.11,-118.4413333,34.411,0.03,64043.62,44811.44631,0.707106781,1.162841716,2.572997061,0.702286467,1.00E-06,1
05/10/1973,3.6,2,3.42,6.84,-119.1818334,35.72825,7,66388.465,71231.83703,1.414213562,2.07712617,3.391519801,0.254558441,1.00E-05,2
06/10/1973,2.66,1,2.66,2.66,-117.397,36.0275,6.89,53302.56,55505.6861,2.032817283,2.295866672,2.467736486,0.36843961,1.00E-06,1
07/10/1973,3.9,3,3.343333333,10.03,-117.1722778,34.7013889,7.003333333,40693.76333,39779.53516,2.651421003,2.514607174,1.543953171,0.482320778,1.00E-05,2
08/10/1973,3.33,1,3.33,3.33,-121.3455,35.8715,6,23923.71,55516.63211,2.750530665,1.333612182,0.954999402,0.407330483,1.00E-05,2
09/10/1973,2.56,2,2.325,4.65,-117.2721667,33.84791665,7.055,83690.415,71253.72906,2.849640328,0.15261719,0.366045634,0.332340187,1.00E-06,1
10/10/1973,2.86,1,2.86,2.86,-118.4293333,34.4448333,11.14,41583,72410.23304,2.941128621,0.735060688,0.701737145,0.706606896,1.00E-06,1
12/10/1973,4.8,3,3.123333333,9.37,-117.7224444,35.01183333,2.496666667,65753.82,74723.24101,3.124105205,1.899947684,1.373120168,1.455140314,0.0001,3
13/10/1973,2.67,1,2.67,2.67,-116.8493333,34.4,0.01,75343.91,68513.31912,2.892699975,1.824103826,1.278741864,1.300935738,1.00E-06,1
14/10/1973,3.43,1,3.43,3.43,-116.659,34.3851667,6,63367.13,62303.39722,2.661294744,1.748259967,1.18436356,1.146731163,1.00E-05,2
15/10/1973,2.55,1,2.55,2.55,-119.7518333,34.295,4.9,88799.74,56093.47532,2.429889514,1.672416108,1.089985256,0.992526587,1.00E-06,1
16/10/1973,2.61,1,2.61,2.61,-116.9913333,33.814,9.63,62752.88,49883.55342,2.198484283,1.596572249,0.995606952,0.838322012,1.00E-06,1
17/10/1973,4.2,6,3.058333333,18.35,-118.9976667,36.73858333,5.67,22767.15667,43673.63152,1.967079053,1.52072839,0.901228648,0.684117436,0.0001,3
18/10/1973,2.15,1,2.15,2.15,-116.6453333,34.9665,7.37,93842.45,34916.25121,2.394217555,0.886111363,0.642593815,0.600152693,1.00E-06,1
19/10/1973,2.81,2,2.445,4.89,-118.0553333,33.79133335,3.965,44964.875,26158.8709,2.821356057,0.251494335,0.383958982,0.51618795,1.00E-06,1
20/10/1973,3.11,4,2.6275,10.51,-117.1832083,34.59879165,5.575,17807.2,8201.256265,3.796564236,0.51373457,0.526195466,0.400697309,1.00E-05,2
21/10/1973,3.34,3,2.823333333,8.47,-117.3049445,35.2445,5.65,39527.85,11206.95324,0.606217783,2.122595574,1.312871608,0.50083264,1.00E-05,2
23/10/1973,3.14,6,2.46,14.76,-117.8320833,33.83094443,9.246666667,24776.37167,40330.03859,2.905633608,0.341204024,0.694524712,0.408803131,1.00E-05,2
24/10/1973,2.52,2,2.39,4.78,-118.3521667,33.523,3.305,38389.485,11874.93208,4.065863992,0.011785066,0.008485281,0.183847763,1.00E-06,1
25/10/1973,2.87,2,2.525,5.05,-116.437,33.63516665,2.63,59669.735,19375.08643,3.450681092,0.185026298,0.49191057,0.487903679,1.00E-06,1
26/10/1973,2.24,1,2.24,2.24,-118.895,33.971,6,63483.92,23793.84036,3.087887181,0.388676308,0.58661552,0.330168621,1.00E-06,1
27/10/1973,2.83,3,2.643333333,7.93,-116.9221666,34.57094447,1.583333333,31042.82,28212.59429,2.725093271,0.592326317,0.68132047,0.172433562,1.00E-06,1
28/10/1973,2.58,1,2.58,2.58,-116.7498333,33.659,4.29,42426.9,36346.44298,3.32191546,0.690936616,0.775919699,0.194732549,1.00E-06,1
29/10/1973,2.36,1,2.36,2.36,-116.797,33.4763333,4.85,81005.41,44480.29167,3.918737649,0.789546915,0.870518928,0.217031536,1.00E-06,1
30/10/1973,2.84,1,2.84,2.84,-116.8316667,34.0023333,12.72,109152.06,52614.14036,4.515559839,0.888157214,0.965118157,0.239330522,1.00E-06,1
31/10/1973,2.79,2,2.605,5.21,-117.5968334,35.0644167,3.625,61815.355,60747.98905,5.112382028,0.986767513,1.059717386,0.261629509,1.00E-06,1
01/11/1973,2.83,3,2.646666667,7.94,-118.8541667,35.0007222,7.706666667,30194.58,26475.77275,2.956033378,0.702193794,0.609972609,0.28360771,1.00E-06,1
02/11/1973,2.99,2,2.63,5.26,-117.4373333,33.71625,8.905,28077.61,37189.4892,5.225519113,1.009866288,1.387579183,0.509116882,1.00E-06,2
03/11/1973,2.2,2,2.16,4.32,-117.2289167,33.68383335,4.005,59586.745,46429.54342,5.649783182,0.274828859,0.653013112,0.056568542,1.00E-06,1
04/11/1973,2.79,1,2.79,2.79,-116.7891667,34.0031667,6,3795.67,45015.83544,3.531998372,0.552132557,1.171911615,0.035355339,1.00E-06,1
05/11/1973,2.44,2,2.43,4.86,-117.73925,34.4653333,7,72603.94,43602.12746,1.414213562,0.829436254,1.690810118,0.014142136,1.00E-06,1
07/11/1973,2.72,1,2.72,2.72,-116.2896667,33.3696667,6,176264.68,31803.297,2.191908323,0.280407637,0.587858781,0.129851007,1.00E-06,1
08/11/1973,2.37,3,2.256666667,6.77,-116.9444445,33.3818889,8.21,22658.66333,25903.88178,2.580755703,0.005893328,0.036383113,0.187705443,1.00E-06,1
09/11/1973,2.6,1,2.6,2.6,-116.7438333,33.6443333,17.34,82814.3,23660.54646,2.112343473,0.383606008,0.266996534,0.246845099,1.00E-06,1
10/11/1973,2.13,1,2.13,2.13,-118.392,34.451,3.88,92130.32,21417.21114,1.643931242,0.761318687,0.497609954,0.305984756,1.00E-06,1
11/11/1973,2.51,1,2.51,2.51,-116.4028333,33.4761667,6,61623.73,19173.87582,1.175519012,1.139031366,0.728223375,0.365124412,1.00E-06,1
12/11/1973,4.8,2,4.5,9,-122.685,38.2705,17.5,64626.2,16930.5405,0.707106781,1.516744046,0.958836795,0.424264069,0.0001,3
14/11/1973,3.14,3,2.85,8.55,-117.1406111,34.15922223,9.743333333,63788.53333,45432.23201,9.048614995,0.64242948,1.204182188,0.251197134,1.00E-05,2
16/11/1973,2.46,3,2.203333333,6.61,-116.688,34.03855553,2.063333333,55827.97333,76925.85796,3.410576686,0.046587541,1.12256318,0.234591844,1.00E-06,1
17/11/1973,2.54,1,2.54,2.54,-116.2901667,33.9476667,0.01,92433.65,61501.99824,3.582573101,0.122038664,1.003504279,0.271467808,1.00E-06,1
18/11/1973,3.23,1,3.23,3.23,-118.3698333,33.8925,0.06,28282.13,46078.13852,3.754569515,0.197489787,0.884445378,0.308343773,1.00E-05,2
19/11/1973,3.03,6,2.598333333,15.59,-117.6833333,34.06036112,4.94,23445.15,30654.2788,3.92656593,0.27294091,0.765386478,0.345219737,1.00E-05,2
20/11/1973,2.84,7,2.42,16.94,-116.4197619,33.9849524,3.502857143,10513.49286,17273.82973,3.245672577,0.08251138,0.667645676,0.299777695,1.00E-06,1
21/11/1973,2.3,1,2.3,2.3,-116.2915,33.977,8.39,69777.75,19927.42687,2.881918295,0.052457579,0.41931748,0.231159999,1.00E-06,1
22/11/1973,2.92,5,2.642,13.21,-116.3646333,33.93816668,1.57,18395.42,22581.02401,2.518164014,0.022403777,0.170989284,0.162542302,1.00E-06,2
23/11/1973,2.45,2,2.33,4.66,-116.7315834,33.61083335,5.74,51598.655,17287.39608,0.367695526,0.136943037,0.046079815,0.169705627,1.00E-06,1
25/11/1973,2.2,1,2.2,2.2,-117.6533333,34.1723333,9.83,168499.86,48286.16236,0.299173389,0.071345429,0.024189598,0.21065027,1.00E-06,1
27/11/1973,2.85,3,2.56,7.68,-116.2815556,33.93594443,0.2,49332.91333,79284.92863,0.230651252,0.005747821,0.002299381,0.251594913,1.00E-06,1
28/11/1973,4.4,4,3.1325,12.53,-118.22275,36.07795835,1.76,28875.6025,43037.64869,2.353054752,2.19663808,3.080044281,1.016575132,0.0001,3
29/11/1973,3,4,2.515,10.06,-118.4364167,35.43691668,7.49,21940.92,15637.79432,3.670703838,2.735615581,1.276871701,0.331109247,1.00E-06,2
02/12/1973,2.2,1,2.2,2.2,-117.0996667,34.2023333,1.18,187213.96,45773.62816,3.316027085,1.987854623,0.995097947,0.34991957,1.00E-06,1
03/12/1973,2.94,1,2.94,2.94,-118.3081667,34.4083333,4.26,109726.67,55818.9061,3.197801501,1.73860097,0.901173362,0.356189677,1.00E-06,2
04/12/1973,2.25,1,2.25,2.25,-117.8368333,34.0773333,16.11,102692.19,65864.18405,3.079575917,1.489347318,0.807248778,0.362459785,1.00E-06,1
06/12/1973,3.12,4,2.5575,10.23,-116.7965417,34.39916668,2.1725,51697.665,85954.73994,2.843124748,0.990840013,0.619399608,0.375,1.00E-05,2
07/12/1973,2.95,2,2.8,5.6,-118.9963333,35.0368333,9.205,26204.92,17631.4106,4.532554467,1.846255806,1.50472323,0.212132034,1.00E-06,2
09/12/1973,2.25,2,2.205,4.41,-118.29625,34.02083335,1.855,92880.05,87467.5532,2.609224023,0.055390008,0.144131979,0.06363961,1.00E-06,1
11/12/1973,2.62,4,2.365,9.46,-117.9760834,35.12833333,6.545,49697.5725,61476.48171,5.823066203,0.821519039,0.576483115,0.288963666,1.00E-06,1
12/12/1973,4.5,4,2.875,11.5,-117.71825,35.0775,4.2525,18158.9475,11434.12511,2.86734924,1.322923207,1.485878746,1.085126721,0.0001,3
13/12/1973,2.39,2,2.27,4.54,-116.7708333,34.04491665,2.485,21190.685,24306.64711,1.87383297,0.161102471,1.045103823,0.169705627,1.00E-06,1
14/12/1973,3.03,3,2.496666667,7.49,-117.7907222,34.17827777,2.706666667,43905.31667,50437.37652,4.328976014,0.220892186,0.704323092,0.462853469,1.00E-05,2
15/12/1973,2.61,3,2.316666667,6.95,-117.4129444,33.8886667,7.5,29798.65333,20918.52023,7.489753,0.261541584,0.548083454,0.305668666,1.00E-06,1
16/12/1973,2.2,2,2.15,4.3,-117.8855,33.85958335,11.27,29452.245,8225.129718,4.511341264,0.173123287,0.172769804,0.070710678,1.00E-06,1
18/12/1973,2.3,2,2.3,4.6,-117.5040834,33.9919167,7.645,90034.555,57561.44062,1.449568901,0.032173359,0.384076857,0,1.00E-06,1
20/12/1973,2.38,1,2.38,2.38,-118.9423333,34.0413333,6.07,172134.03,31631.24275,3.470150805,1.316673268,0.627729759,0.313876598,1.00E-06,1
21/12/1973,3.48,4,2.82,11.28,-117.033625,34.54979165,9.8725,29385.505,18666.14382,4.480441756,1.958923222,0.749556209,0.470814896,1.00E-05,2
22/12/1973,2.49,1,2.49,2.49,-116.3468333,33.3916667,6,13450.03,22549.04271,5.604753569,1.493961972,0.885957054,0.374696611,1.00E-06,1
23/12/1973,2.45,1,2.45,2.45,-117.5991667,34.0128333,9.46,112673.94,26431.94159,6.729065381,1.029000722,1.022357898,0.278578326,1.00E-06,1
24/12/1973,2.53,4,2.3575,9.43,-117.67375,34.058625,3.95,31465.17,30314.84048,7.853377193,0.564039472,1.158758743,0.182460041,1.00E-06,1
25/12/1973,2.54,4,2.435,9.74,-117.8449167,34.85266668,8.0025,21662.2875,9239.272312,7.973800328,1.890532832,1.232784612,0.159687194,1.00E-06,1
26/12/1973,3.1,3,2.523333333,7.57,-116.6878889,34.92022223,5.846666667,16296.75333,16098.03068,0.781366325,1.008507709,1.96949597,0.517332904,1.00E-05,2
27/12/1973,2.92,1,2.92,2.92,-116.459,33.4766667,9.85,97685.81,13432.10966,2.900912236,0.718566146,1.046207373,0.5556513,1.00E-06,2
28/12/1973,3.23,2,2.81,5.62,-117.65475,33.88258335,4.36,46236.715,10766.18865,5.020458146,0.428624584,0.122918776,0.593969696,1.00E-05,2
29/12/1973,3.5,1,3.5,3.5,-121.802,37.423,7,45910.47,22271.70943,4.686845856,0.461362231,0.509316485,0.635334012,1.00E-05,2
31/12/1973,3.38,1,3.38,3.38,-119.0223333,35.0366667,6,207916.31,45282.751,4.019621274,0.526837526,1.282111904,0.718062644,1.00E-05,2
02/01/1974,4,4,3.22,12.88,-120.327625,36.39870835,6.73225,49578.6575,68293.79258,3.352396692,0.59231282,2.054907323,0.800791275,1.00E-05,3
03/01/1974,3.1,4,2.76,11.04,-119.6151667,35.58645835,8.90825,22081.28,7508.332272,3.785048249,1.671878969,2.676250872,0.269691181,1.00E-05,2
04/01/1974,2.77,3,2.353333333,7.06,-119.2806666,35.0922222,2.882666667,28020.49333,32867.84659,2.498503819,1.608655447,1.879319114,0.366651515,1.00E-06,1
05/01/1974,2.71,1,2.71,2.71,-120.9473333,36.4155,6.415,25969.45,33344.18043,3.934236838,1.588817172,2.083897773,0.320365898,1.00E-06,1
06/01/1974,2.73,6,2.36,14.16,-119.9304722,35.75316665,7.001333333,25698.61333,33820.51427,5.369969857,1.568978896,2.288476431,0.27408028,1.00E-06,1
07/01/1974,2.88,5,2.516,12.58,-119.6333667,35.8743,5.8538,15866.48,8411.469885,3.364886729,1.617268065,2.644444093,0.324853813,1.00E-06,1
08/01/1974,3.14,3,2.756666667,8.27,-118.3991111,35.41766667,3.772333333,24374.71667,21442.60634,4.411681803,2.563504407,3.648067644,0.338279963,1.00E-05,2
09/01/1974,3,10,2.539,25.39,-118.4454667,35.02476667,5.1417,9994.598,14930.81853,3.529495748,1.535711141,2.590024187,0.308056633,1.00E-06,2
10/01/1974,4.4,12,2.856666667,34.28,-121.3049722,36.781,7.90925,7820.2675,12517.08422,3.804676336,1.056287673,0.859355196,0.590736572,0.0001,3
11/01/1974,3.05,7,2.542857143,17.8,-120.8747619,36.68321429,5.095,11286.35143,13522.91995,3.951804988,0.934940871,2.014604388,0.378977321,1.00E-05,2
12/01/1974,3,4,2.52,10.08,-118.0568334,34.28641665,13.588,14002.2075,11064.82176,5.562875995,1.467369438,1.949725282,0.358980037,1.00E-06,2
13/01/1974,3.53,8,2.7875,22.3,-120.8379375,36.45595834,6.71775,15346.89375,17147.03463,2.701081463,1.111823394,1.376116945,0.646147926,1.00E-05,2
14/01/1974,3.59,12,2.784166667,33.41,-120.3356944,36.34349999,6.73975,7382.5625,6097.077489,3.081474356,1.143204979,1.82115964,0.506780539,1.00E-05,2
15/01/1974,2.87,5,2.45,12.25,-121.4689667,36.86083334,6.8278,15398.168,15290.75762,0.46037072,0.166410831,0.243629841,0.403546775,1.00E-06,1
16/01/1974,3.32,11,2.819090909,31.01,-121.1664546,36.62846969,6.319181818,8574.124545,7494.142185,1.209737229,0.183759426,0.211875143,0.42148439,1.00E-05,2
17/01/1974,3.44,4,2.7875,11.15,-120.483625,35.92304165,5.85575,12370.665,4115.642225,3.360329287,1.37502036,1.465561162,0.501290003,1.00E-05,2
18/01/1974,3.46,6,2.748333333,16.49,-120.4721945,36.15297222,7.554666667,16668.44,16232.24556,2.867590952,1.056709606,1.697862391,0.451859123,1.00E-05,2
19/01/1974,3.71,5,2.856,14.28,-120.4367667,36.30410002,5.8656,18724.794,18406.92797,1.219753992,1.128148817,1.922771222,0.570859002,1.00E-05,2
20/01/1974,2.81,6,2.51,15.06,-117.8343611,35.16141668,4.826333333,12445.84167,14221.69015,2.764490309,1.234000494,2.661297911,0.182866071,1.00E-06,1
21/01/1974,3.07,7,2.561428571,17.93,-119.7080476,35.7232619,5.350142857,16104.59429,10014.23053,2.636680326,1.397546809,2.176153232,0.419262391,1.00E-05,2
22/01/1974,3.14,7,2.404285714,16.83,-121.705381,37.32585713,3.079,12927.51286,11843.16677,3.158778984,0.73695483,0.526775127,0.386689244,1.00E-05,2
23/01/1974,3.57,9,2.847777778,25.63,-120.3510556,35.92922223,8.297666667,8844.393333,16342.63028,6.611389793,1.306702652,1.415030861,0.505785967,1.00E-05,2
24/01/1974,4.05,6,2.651666667,15.91,-120.54425,36.17172222,6.399333333,14886.84667,9999.451512,3.355742044,0.901553878,1.181515345,0.70499409,0.0001,3
25/01/1974,2.61,6,2.37,14.22,-120.4663055,36.31661112,6.187,14363.46333,8250.928621,1.263062627,0.652541563,1.657879272,0.182318403,1.00E-06,1
26/01/1974,3.74,10,2.872,28.72,-119.9016,36.05096667,5.4656,5843.91,5981.441122,2.254637502,0.936100267,1.947742544,0.484763402,1.00E-05,2
27/01/1974,3.84,8,2.62625,21.01,-120.0800625,36.11774999,4.184875,12841.12,15518.86955,2.269482914,0.696349333,1.84804943,0.553661513,1.00E-05,2
28/01/1974,3.25,5,2.476,12.38,-121.4417333,36.71956668,7.699,19655.702,15211.70247,5.322809831,0.332280553,0.349258253,0.486446297,1.00E-05,2
29/01/1974,2.69,9,2.25,20.25,-119.5367222,35.99161112,4.459666667,9642.204444,9497.122638,3.52751832,1.325820326,2.208967447,0.228582589,1.00E-06,1
30/01/1974,3.63,7,2.767142857,19.37,-119.9805238,36.26569046,4.635571429,6687.96,5766.521234,1.609884039,1.293492936,1.9281582,0.598657228,1.00E-05,2
31/01/1974,3.8,8,2.53875,20.31,-119.2357708,35.38579166,9.5155,10499.54625,13965.34168,5.323304237,1.496867044,2.284423265,0.543886477,1.00E-05,2
01/02/1974,3.5,7,2.641428571,18.49,-120.7105238,36.33078571,6.644714286,18677.65571,20263.79285,1.179446864,0.775736906,1.287539664,0.50237531,1.00E-05,2
02/02/1974,2.96,2,2.495,4.99,-119.99175,36.20566665,4.289,18420.215,25019.60874,5.782719257,1.168376081,2.092682519,0.657609307,1.00E-06,2
03/02/1974,3.34,6,2.835,17.01,-121.2594722,36.79680555,4.757166667,20525.45167,21852.46814,2.960951632,0.357550683,0.309151276,0.3578128,1.00E-05,2
04/02/1974,3.47,8,2.5225,20.18,-119.128625,35.2460625,7.468,11695.825,10920.44776,3.60616492,1.466866977,2.224101687,0.579525668,1.00E-05,2
05/02/1974,3.31,4,2.72,10.88,-121.09925,36.534125,6.4145,23167.5825,13634.26817,2.155246235,0.030676143,0.063017406,0.522876658,1.00E-05,2
06/02/1974,2.84,5,2.572,12.86,-118.4630667,34.73276668,8.294,7999.254,11441.85622,3.665012892,1.712283358,2.510053578,0.210641876,1.00E-06,1
07/02/1974,3.67,7,2.88,20.16,-120.0972619,35.99657144,7.191857143,18173.29143,24755.29861,5.444120909,1.175698238,1.823337458,0.488603452,1.00E-05,2
08/02/1974,3.98,13,2.686153846,34.92,-121.0234359,36.52308975,6.189846154,6658.266923,4483.90566,3.650508363,0.988847224,1.304488617,0.615853587,1.00E-05,3
09/02/1974,3.52,8,2.64,21.12,-120.8370625,36.55289584,7.265625,10131.1925,10948.33746,2.716638098,1.443786276,1.741563777,0.474853361,1.00E-05,2
10/02/1974,4,14,2.822142857,39.51,-120.7302143,36.49116666,6.900214286,6880.66,6420.92021,2.706585052,0.857711658,1.51743867,0.608796778,1.00E-05,3
11/02/1974,3.26,7,2.612857143,18.29,-118.3167381,34.50016667,7.324,9923.392857,16732.76043,3.925561489,1.320499547,1.950644876,0.566648459,1.00E-05,2
12/02/1974,3.13,3,2.916666667,8.75,-121.1387222,36.9415,5.698333333,34616.20333,17720.00492,3.799579099,0.520794825,0.164930083,0.265015723,1.00E-05,2
13/02/1974,2.88,4,2.4325,9.73,-120.20525,35.94691668,2.2145,20051.755,13763.5673,1.674995821,0.662098379,1.295321105,0.376596601,1.00E-06,1
14/02/1974,4.28,14,2.765,38.71,-120.7111786,36.25753572,5.220785714,6528.707143,8195.773664,2.715881361,0.809471726,1.266976156,0.809137718,0.0001,3
15/02/1974,3.4,7,2.667142857,18.67,-119.9868095,35.81042859,8.497428571,10168.60429,11230.27436,5.099132307,1.519070638,1.621295268,0.448691218,1.00E-05,2
16/02/1974,3,6,2.416666667,14.5,-118.3023611,34.77972225,7.654666667,16699.73833,21498.64094,7.23745949,1.465644281,2.182071932,0.332064251,1.00E-06,2
17/02/1974,3.28,5,2.488,12.44,-120.3804333,36.16393336,6.24,17642.83,16429.23206,2.180339767,1.534692391,2.226433186,0.445555833,1.00E-05,2
18/02/1974,3.91,3,2.856666667,8.57,-119.6195556,35.6857778,4.886666667,16701.24,10826.73665,3.763064886,1.347499753,1.857650917,0.94325677,1.00E-05,3
19/02/1974,3.3,6,2.581666667,15.49,-120.3004722,36.21516667,3.334666667,19840.78667,17899.63941,3.106701123,2.337252062,2.753159428,0.460626385,1.00E-05,2
20/02/1974,4.16,7,2.678571429,18.75,-119.3080952,34.98614286,10.817,12900.99571,12314.37427,6.053319613,1.480969639,1.83125744,0.709399478,0.0001,3
21/02/1974,3.41,7,2.617142857,18.32,-120.8242619,36.91397617,4.77,7404.462857,8167.475025,3.292173193,0.732418608,1.552469164,0.562782204,1.00E-05,2
22/02/1974,2.58,1,2.58,2.58,-120.8175,36.2513333,5.651,80397.05,13786.30391,1.96522032,0.492493408,0.93046673,0.548427304,1.00E-06,1
23/02/1974,3.42,3,2.803333333,8.41,-121.2451111,36.6337222,5.879666667,25515.39667,19405.13279,0.638267447,0.252568208,0.308464295,0.534072405,1.00E-05,2
24/02/1974,3.28,6,2.648333333,15.89,-120.5918333,36.49283333,6.325833333,18977.4,24414.69292,3.787818339,0.306756553,1.440118197,0.31795702,1.00E-05,2
25/02/1974,3.28,12,2.6775,32.13,-119.5985278,35.56658333,6.464666667,8273.800833,11147.25867,2.70029619,1.700830381,2.217427537,0.48191144,1.00E-05,2
26/02/1974,4.23,5,3.166,15.83,-120.6814,36.71400002,7.5754,18249.21,15946.65216,5.016002223,2.201788453,2.52829994,0.790525142,0.0001,3
27/02/1974,5.8,14,2.723571429,38.13,-119.9397262,35.98197619,3.754571429,6338.156429,5174.872807,3.599940485,1.217041213,1.925799749,0.969969128,0.001,4
28/02/1974,3.73,3,3.55,10.65,-121.1435,36.5362778,4.247,11181.61333,12997.66719,3.043476138,0.293249236,0.32649196,0.303150128,1.00E-05,2
02/03/1974,3.5,7,2.742857143,19.2,-121.7108333,37.30316667,4.478285714,32671.80857,53205.90441,2.571042961,0.922599031,0.717252937,0.521335282,1.00E-05,2
03/03/1974,3.23,9,2.633333333,23.7,-119.7785741,35.33916667,3.471777778,9767.655556,11385.90695,2.359864762,1.33578716,1.701203604,0.310161248,1.00E-05,2
04/03/1974,2.98,11,2.439090909,26.83,-120.3626515,36.00507575,6.038454545,7620.370909,9217.901452,3.347528801,1.121829677,1.43920279,0.351552401,1.00E-06,2
05/03/1974,2.1,1,2.1,2.1,-117.7265,34.149,5.25,52703.65,12518.47644,3.493201627,1.081431665,1.425665385,0.251808775,1.00E-06,1
06/03/1974,2.56,7,2.282857143,15.98,-118.6784762,34.62766666,4.991571429,15568.70857,15819.05142,3.638874453,1.041033653,1.412127981,0.152065149,1.00E-06,1
07/03/1974,3.84,6,2.868333333,17.21,-120.2500278,35.86908335,7.0135,15977.68,12734.70087,3.901653893,1.3751341,1.325986901,0.555028528,1.00E-05,2
08/03/1974,3.97,8,2.8225,22.58,-120.116625,35.69264583,5.950875,10089.9775,15013.99649,3.497050448,1.296485905,1.51726377,0.676181506,1.00E-05,3
09/03/1974,4.37,11,2.72,29.92,-118.8888788,34.73801516,7.562,8537.330909,10161.52162,2.773760372,0.891286424,1.063300522,0.74748913,0.0001,3
